name,export_rva,target_rva,target_size,source,status,notes
"?_M_set@?$vector@PBVWeaponTemplate@@V?$allocator@PBVWeaponTemplate@@@_STL@@@_STL@@IAEXPAPBVWeaponTemplate@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/GameLogic/Object/Behavior/InstantDeathBehavior.cpp","matched","icf-owner=?Set@Vector3@@QAEXMMM@Z"
"?_M_set@?$vector@U?$pair@UICoord2D@@UCoord3D@@@_STL@@V?$allocator@U?$pair@UICoord2D@@UCoord3D@@@_STL@@@2@@_STL@@IAEXPAU?$pair@UICoord2D@@UCoord3D@@@2@00@Z","","0x000FB9C0","23","Code/GameEngineDevice/Source/W3DDevice/GameClient/W3DView.cpp","matched","icf-owner=?Set@Vector3@@QAEXMMM@Z"
"?_M_set@?$vector@U?$pair@W4ObjectID@@I@_STL@@V?$allocator@U?$pair@W4ObjectID@@I@_STL@@@2@@_STL@@IAEXPAU?$pair@W4ObjectID@@I@2@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/GameLogic/ScriptEngine/ScriptActions.cpp","matched","icf-owner=?Set@Vector3@@QAEXMMM@Z"
"?_M_set@?$vector@U?$pair@W4ObjectID@@W41@@_STL@@V?$allocator@U?$pair@W4ObjectID@@W41@@_STL@@@2@@_STL@@IAEXPAU?$pair@W4ObjectID@@W41@@2@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/GameLogic/AI/partition_solver.cpp","matched","ICF alias of existing matched body"
"?_M_set@?$vector@UAngleFXInfo@@V?$allocator@UAngleFXInfo@@@_STL@@@_STL@@IAEXPAUAngleFXInfo@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/GameLogic/Object/Update/StructureToppleUpdate.cpp","matched","icf-owner=?Set@Vector3@@QAEXMMM@Z"
"?_M_set@?$vector@UAnimSet@GenericObjectCreationNugget@@V?$allocator@UAnimSet@GenericObjectCreationNugget@@@_STL@@@_STL@@IAEXPAUAnimSet@GenericObjectCreationNugget@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/GameLogic/Object/ObjectCreationList.cpp","matched","ICF alias of existing matched body"
"?_M_set@?$vector@UCoord2D@@V?$allocator@UCoord2D@@@_STL@@@_STL@@IAEXPAUCoord2D@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/GameLogic/Object/Weapon.cpp","matched","ICF alias of existing matched body"
"?_M_set@?$vector@UCoord3D@@V?$allocator@UCoord3D@@@_STL@@@_STL@@IAEXPAUCoord3D@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/GameLogic/AI/AIStates.cpp","matched","ICF alias of existing matched body"
"?_M_set@?$vector@UDetonatorInfo@MinefieldBehavior@@V?$allocator@UDetonatorInfo@MinefieldBehavior@@@_STL@@@_STL@@IAEXPAUDetonatorInfo@MinefieldBehavior@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/GameLogic/Object/Behavior/MinefieldBehavior.cpp","matched","icf-owner=?Set@Vector3@@QAEXMMM@Z"
"?_M_set@?$vector@UEvaCheck@@V?$allocator@UEvaCheck@@@_STL@@@_STL@@IAEXPAUEvaCheck@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/GameClient/Eva.cpp","matched","icf-owner=?Set@Vector3@@QAEXMMM@Z"
"?_M_set@?$vector@UEvaSideSounds@@V?$allocator@UEvaSideSounds@@@_STL@@@_STL@@IAEXPAUEvaSideSounds@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/GameClient/Eva.cpp","matched","icf-owner=?Set@Vector3@@QAEXMMM@Z"
"?_M_set@?$vector@UFlightDeckInfo@FlightDeckBehavior@@V?$allocator@UFlightDeckInfo@FlightDeckBehavior@@@_STL@@@_STL@@IAEXPAUFlightDeckInfo@FlightDeckBehavior@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/GameLogic/Object/Behavior/FlightDeckBehavior.cpp","matched","icf-owner=?Set@Vector3@@QAEXMMM@Z"
"?_M_set@?$vector@UHideShowSubObjInfo@ModelConditionInfo@@V?$allocator@UHideShowSubObjInfo@ModelConditionInfo@@@_STL@@@_STL@@IAEXPAUHideShowSubObjInfo@ModelConditionInfo@@00@Z","","0x000FB9C0","23","Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DModelDraw.cpp","matched","ICF alias of existing matched body"
"?_M_set@?$vector@UHorzLine@@V?$allocator@UHorzLine@@@_STL@@@_STL@@IAEXPAUHorzLine@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/Common/discrete_circle.cpp","matched","icf-owner=?Set@Vector3@@QAEXMMM@Z"
"?_M_set@?$vector@UICoord2D@@V?$allocator@UICoord2D@@@_STL@@@_STL@@IAEXPAUICoord2D@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/GameLogic/Object/PartitionManager.cpp","matched","ICF alias of existing matched body"
"?_M_set@?$vector@UModelConditionInfo@@V?$allocator@UModelConditionInfo@@@_STL@@@_STL@@IAEXPAUModelConditionInfo@@00@Z","","0x000FB9C0","23","Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DModelDraw.cpp","matched","ICF alias of existing matched body"
"?_M_set@?$vector@UNugget@ModuleInfo@@V?$allocator@UNugget@ModuleInfo@@@_STL@@@_STL@@IAEXPAUNugget@ModuleInfo@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/Common/Thing/ThingTemplate.cpp","matched","ICF alias of existing matched body"
"?_M_set@?$vector@UParkingPlaceInfo@ParkingPlaceBehavior@@V?$allocator@UParkingPlaceInfo@ParkingPlaceBehavior@@@_STL@@@_STL@@IAEXPAUParkingPlaceInfo@ParkingPlaceBehavior@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/GameLogic/Object/Behavior/ParkingPlaceBehavior.cpp","matched","icf-owner=?Set@Vector3@@QAEXMMM@Z"
"?_M_set@?$vector@UParticleSysBoneInfo@@V?$allocator@UParticleSysBoneInfo@@@_STL@@@_STL@@IAEXPAUParticleSysBoneInfo@@00@Z","","0x000FB9C0","23","Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DModelDraw.cpp","matched","ICF alias of existing matched body"
"?_M_set@?$vector@UParticleSysTrackerType@W3DModelDraw@@V?$allocator@UParticleSysTrackerType@W3DModelDraw@@@_STL@@@_STL@@IAEXPAUParticleSysTrackerType@W3DModelDraw@@00@Z","","0x000FB9C0","23","Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DModelDraw.cpp","matched","ICF alias of existing matched body"
"?_M_set@?$vector@UPayload@DeliverPayloadNugget@@V?$allocator@UPayload@DeliverPayloadNugget@@@_STL@@@_STL@@IAEXPAUPayload@DeliverPayloadNugget@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/GameLogic/Object/ObjectCreationList.cpp","matched","ICF alias of existing matched body"
"?_M_set@?$vector@UPrereqUnitRec@ProductionPrerequisite@@V?$allocator@UPrereqUnitRec@ProductionPrerequisite@@@_STL@@@_STL@@IAEXPAUPrereqUnitRec@ProductionPrerequisite@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/Common/RTS/ProductionPrerequisite.cpp","matched","icf-owner=?Set@Vector3@@QAEXMMM@Z"
"?_M_set@?$vector@UQuantityModifier@@V?$allocator@UQuantityModifier@@@_STL@@@_STL@@IAEXPAUQuantityModifier@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/GameLogic/Object/Update/ProductionUpdate.cpp","matched","icf-owner=?Set@Vector3@@QAEXMMM@Z"
"?_M_set@?$vector@URunwayInfo@FlightDeckBehavior@@V?$allocator@URunwayInfo@FlightDeckBehavior@@@_STL@@@_STL@@IAEXPAURunwayInfo@FlightDeckBehavior@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/GameLogic/Object/Behavior/FlightDeckBehavior.cpp","matched","icf-owner=?Set@Vector3@@QAEXMMM@Z"
"?_M_set@?$vector@URunwayInfo@ParkingPlaceBehavior@@V?$allocator@URunwayInfo@ParkingPlaceBehavior@@@_STL@@@_STL@@IAEXPAURunwayInfo@ParkingPlaceBehavior@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/GameLogic/Object/Behavior/ParkingPlaceBehavior.cpp","matched","icf-owner=?Set@Vector3@@QAEXMMM@Z"
"?_M_set@?$vector@USegInfo@W3DRopeDraw@@V?$allocator@USegInfo@W3DRopeDraw@@@_STL@@@_STL@@IAEXPAUSegInfo@W3DRopeDraw@@00@Z","","0x000FB9C0","23","Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/W3DRopeDraw.cpp","matched","icf-owner=?Set@Vector3@@QAEXMMM@Z"
"?_M_set@?$vector@UStationPointData@GarrisonContain@@V?$allocator@UStationPointData@GarrisonContain@@@_STL@@@_STL@@IAEXPAUStationPointData@GarrisonContain@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/GameLogic/Object/Contain/GarrisonContain.cpp","matched","icf-owner=?Set@Vector3@@QAEXMMM@Z"
"?_M_set@?$vector@UtConnInfoStruct@@V?$allocator@UtConnInfoStruct@@@_STL@@@_STL@@IAEXPAUtConnInfoStruct@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/GameNetwork/GameSpy/StagingRoomGameInfo.cpp","matched","icf-owner=?Set@Vector3@@QAEXMMM@Z"
"?_M_set@?$vector@UTransitionInfo@State@@V?$allocator@UTransitionInfo@State@@@_STL@@@_STL@@IAEXPAUTransitionInfo@State@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/Common/StateMachine.cpp","matched","icf-owner=?Set@Vector3@@QAEXMMM@Z"
"?_M_set@?$vector@UUpgrades@CashHackSpecialPowerModuleData@@V?$allocator@UUpgrades@CashHackSpecialPowerModuleData@@@_STL@@@_STL@@IAEXPAUUpgrades@CashHackSpecialPowerModuleData@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/GameLogic/Object/SpecialPower/CashHackSpecialPower.cpp","matched","icf-owner=?Set@Vector3@@QAEXMMM@Z"
"?_M_set@?$vector@UUpgrades@OCLSpecialPowerModuleData@@V?$allocator@UUpgrades@OCLSpecialPowerModuleData@@@_STL@@@_STL@@IAEXPAUUpgrades@OCLSpecialPowerModuleData@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/GameLogic/Object/SpecialPower/OCLSpecialPower.cpp","matched","icf-owner=?Set@Vector3@@QAEXMMM@Z"
"?_M_set@?$vector@UVideo@@V?$allocator@UVideo@@@_STL@@@_STL@@IAEXPAUVideo@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/GameClient/VideoPlayer.cpp","matched","icf-owner=?Set@Vector3@@QAEXMMM@Z"
"?_M_set@?$vector@UWeaponBarrelInfo@ModelConditionInfo@@V?$allocator@UWeaponBarrelInfo@ModelConditionInfo@@@_STL@@@_STL@@IAEXPAUWeaponBarrelInfo@ModelConditionInfo@@00@Z","","0x000FB9C0","23","Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DModelDraw.cpp","matched","ICF alias of existing matched body"
"?_M_set@?$vector@UWeaponRecoilInfo@W3DModelDraw@@V?$allocator@UWeaponRecoilInfo@W3DModelDraw@@@_STL@@@_STL@@IAEXPAUWeaponRecoilInfo@W3DModelDraw@@00@Z","","0x000FB9C0","23","Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DModelDraw.cpp","matched","ICF alias of existing matched body"
"?_M_set@?$vector@V?$BitFlags@$0HF@@@V?$allocator@V?$BitFlags@$0HF@@@@_STL@@@_STL@@IAEXPAV?$BitFlags@$0HF@@@00@Z","","0x000FB9C0","23","Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DModelDraw.cpp","matched","ICF alias of existing matched body"
"?_M_set@?$vector@V?$vector@UICoord2D@@V?$allocator@UICoord2D@@@_STL@@@_STL@@V?$allocator@V?$vector@UICoord2D@@V?$allocator@UICoord2D@@@_STL@@@_STL@@@2@@_STL@@IAEXPAV?$vector@UICoord2D@@V?$allocator@UICoord2D@@@_STL@@@2@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/GameLogic/Object/PartitionManager.cpp","matched","ICF alias of existing matched body"
"?_M_set@?$vector@VArmorTemplateSet@@V?$allocator@VArmorTemplateSet@@@_STL@@@_STL@@IAEXPAVArmorTemplateSet@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/Common/Thing/ThingTemplate.cpp","matched","ICF alias of existing matched body"
"?_M_set@?$vector@VAsciiString@@V?$allocator@VAsciiString@@@_STL@@@_STL@@IAEXPAVAsciiString@@00@Z","","0x000FB9C0","23","Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DModelDraw.cpp","matched","ICF alias of existing matched body"
"?_M_set@?$vector@VMoney@@V?$allocator@VMoney@@@_STL@@@_STL@@IAEXPAVMoney@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/Common/MultiplayerSettings.cpp","matched","icf-owner=?Set@Vector3@@QAEXMMM@Z"
"?_M_set@?$vector@VPlayerTemplate@@V?$allocator@VPlayerTemplate@@@_STL@@@_STL@@IAEXPAVPlayerTemplate@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/Common/RTS/PlayerTemplate.cpp","matched","ICF alias of existing matched body"
"?_M_set@?$vector@VProductionPrerequisite@@V?$allocator@VProductionPrerequisite@@@_STL@@@_STL@@IAEXPAVProductionPrerequisite@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/Common/Thing/ThingTemplate.cpp","matched","ICF alias of existing matched body"
"?_M_set@?$vector@VUnicodeString@@V?$allocator@VUnicodeString@@@_STL@@@_STL@@IAEXPAVUnicodeString@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/GameNetwork/GameSpy/PeerDefs.cpp","matched","ICF alias of existing matched body"
"?_M_set@?$vector@VW3DAnimationInfo@@V?$allocator@VW3DAnimationInfo@@@_STL@@@_STL@@IAEXPAVW3DAnimationInfo@@00@Z","","0x000FB9C0","23","Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DModelDraw.cpp","matched","ICF alias of existing matched body"
"?_M_set@?$vector@VWeaponTemplateSet@@V?$allocator@VWeaponTemplateSet@@@_STL@@@_STL@@IAEXPAVWeaponTemplateSet@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/Common/Thing/ThingTemplate.cpp","matched","ICF alias of existing matched body"
"?_M_set@?$vector@W4ObjectID@@V?$allocator@W4ObjectID@@@_STL@@@_STL@@IAEXPAW4ObjectID@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/GameLogic/Object/Update/DockUpdate/DockUpdate.cpp","matched","ICF alias of existing matched body"
"?_M_set@?$vector@W4ParticleSystemID@@V?$allocator@W4ParticleSystemID@@@_STL@@@_STL@@IAEXPAW4ParticleSystemID@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/GameLogic/Object/Update/BoneFXUpdate.cpp","matched","icf-owner=?Set@Vector3@@QAEXMMM@Z"
"?_M_set@?$vector@W4ScienceType@@V?$allocator@W4ScienceType@@@_STL@@@_STL@@IAEXPAW4ScienceType@@00@Z","","0x000FB9C0","23","Code/GameEngine/Source/Common/Thing/ThingTemplate.cpp","matched","ICF alias of existing matched body"
"?_M_set_node@?$_Deque_iterator_base@PAVMapObject@@@_STL@@QAEXPAPAPAVMapObject@@@Z","","0x003508D0","23","Code/GameEngineDevice/Source/W3DDevice/GameClient/WorldHeightMap.cpp","matched",""
"?_M_set_node@?$_Deque_iterator_base@PAVPartitionCell@@@_STL@@QAEXPAPAPAVPartitionCell@@@Z","","0x003502F0","23","Code/GameEngine/Source/GameLogic/Object/PartitionManager.cpp","matched",""
"?_M_set_node@?$_Deque_iterator_base@PAVSightingInfo@@@_STL@@QAEXPAPAPAVSightingInfo@@@Z","","0x00087A20","23","Code/GameEngine/Source/GameLogic/Object/PartitionManager.cpp","matched",""
"?_M_set_node@?$_Deque_iterator_base@VGameResultsRequest@@@_STL@@QAEXPAPAVGameResultsRequest@@@Z","","0x0063FFE0","21","Code/GameEngine/Source/GameNetwork/GameSpy/Thread/GameResultsThread.cpp","matched",""
"?_M_set_node@?$_Deque_iterator_base@VGameResultsResponse@@@_STL@@QAEXPAPAVGameResultsResponse@@@Z","","0x00350350","23","Code/GameEngine/Source/GameNetwork/GameSpy/Thread/GameResultsThread.cpp","matched",""
"?_M_set_node@?$_Deque_iterator_base@VPingRequest@@@_STL@@QAEXPAPAVPingRequest@@@Z","","0x0058AF00","21","Code/GameEngine/Source/GameNetwork/GameSpy/Thread/PingThread.cpp","matched",""
"?_M_set_node@?$_Deque_iterator_base@VPingResponse@@@_STL@@QAEXPAPAVPingResponse@@@Z","","0x0065E8E0","21","Code/GameEngine/Source/GameNetwork/GameSpy/Thread/PingThread.cpp","matched",""
"?_M_skip_to_next@?$_Hashtable_iterator@U?$pair@$$CBHW4Relationship@@@_STL@@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHW4Relationship@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHW4Relationship@@@_STL@@@2@@_STL@@QAEPAU?$_Hashtable_node@U?$pair@$$CBHW4Relationship@@@_STL@@@2@XZ","","0x000EFAB0","59","Code/GameEngine/Source/Common/RTS/Player.cpp","matched",""
"?_M_skip_to_next@?$_Hashtable_iterator@U?$pair@$$CBIW4Relationship@@@_STL@@IU?$hash@I@2@U?$_Select1st@U?$pair@$$CBIW4Relationship@@@_STL@@@2@U?$equal_to@I@2@V?$allocator@U?$pair@$$CBIW4Relationship@@@_STL@@@2@@_STL@@QAEPAU?$_Hashtable_node@U?$pair@$$CBIW4Relationship@@@_STL@@@2@XZ","","0x0033D060","59","Code/GameEngine/Source/Common/RTS/Team.cpp","matched",""
"?_M_skip_to_next@?$_Hashtable_iterator@U?$pair@$$CBVAsciiString@@PAUAudioEventInfo@@@_STL@@VAsciiString@@U?$hash@VAsciiString@@@rts@@U?$_Select1st@U?$pair@$$CBVAsciiString@@PAUAudioEventInfo@@@_STL@@@2@U?$equal_to@VAsciiString@@@5@V?$allocator@U?$pair@$$CBVAsciiString@@PAUAudioEventInfo@@@_STL@@@2@@_STL@@QAEPAU?$_Hashtable_node@U?$pair@$$CBVAsciiString@@PAUAudioEventInfo@@@_STL@@@2@XZ","","0x007A5180","65","Code/GameEngine/Source/Common/Audio/GameAudio.cpp","matched","resweep exact post-GWM-fix (exact-ambiguous)"
"?_M_skip_to_next@?$_Hashtable_iterator@U?$pair@$$CBVAsciiString@@PAVParticleSystemTemplate@@@_STL@@VAsciiString@@U?$hash@VAsciiString@@@rts@@U?$_Select1st@U?$pair@$$CBVAsciiString@@PAVParticleSystemTemplate@@@_STL@@@2@U?$equal_to@VAsciiString@@@5@V?$allocator@U?$pair@$$CBVAsciiString@@PAVParticleSystemTemplate@@@_STL@@@2@@_STL@@QAEPAU?$_Hashtable_node@U?$pair@$$CBVAsciiString@@PAVParticleSystemTemplate@@@_STL@@@2@XZ","","0x00614E00","65","Code/GameEngine/Source/GameClient/System/ParticleSys.cpp","matched","exact-ambiguous COMDAT pinned by string anchor"
"?_M_skip_to_next@?$_Hashtable_iterator@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@VAsciiString@@U?$hash@VAsciiString@@@rts@@U?$_Select1st@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@@2@U?$equal_to@VAsciiString@@@5@V?$allocator@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@@2@@_STL@@QAEPAU?$_Hashtable_node@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@@2@XZ","","0x000D6F50","65","Code/GameEngine/Source/GameLogic/System/GameLogic.cpp","matched",""
"?_M_skip_to_next@?$_Hashtable_iterator@U?$pair@$$CBVAsciiString@@W4BuildableStatus@@@_STL@@VAsciiString@@U?$hash@VAsciiString@@@rts@@U?$_Select1st@U?$pair@$$CBVAsciiString@@W4BuildableStatus@@@_STL@@@2@U?$equal_to@VAsciiString@@@5@V?$allocator@U?$pair@$$CBVAsciiString@@W4BuildableStatus@@@_STL@@@2@@_STL@@QAEPAU?$_Hashtable_node@U?$pair@$$CBVAsciiString@@W4BuildableStatus@@@_STL@@@2@XZ","","0x006A7F00","65","Code/GameEngine/Source/GameLogic/System/GameLogic.cpp","matched","exact-ambiguous COMDAT pinned by string anchor"
"?_M_skip_to_next@?$_Hashtable_iterator@U?$pair@QBVGameWindow@@PAVWindowVideo@@@_STL@@PBVGameWindow@@UhashConstGameWindowPtr@WindowVideoManager@@U?$_Select1st@U?$pair@QBVGameWindow@@PAVWindowVideo@@@_STL@@@2@U?$equal_to@PBVGameWindow@@@2@V?$allocator@U?$pair@QBVGameWindow@@PAVWindowVideo@@@_STL@@@2@@_STL@@QAEPAU?$_Hashtable_node@U?$pair@QBVGameWindow@@PAVWindowVideo@@@_STL@@@2@XZ","","0x000D0CE0","59","Code/GameEngine/Source/GameClient/window_video_manager.cpp","matched",""
"?_M_subtract@?$_Deque_iterator_base@PAVSightingInfo@@@_STL@@QBEHABU12@@Z","","0x006975D0","47","Code/GameEngine/Source/GameLogic/Object/PartitionManager.cpp","matched",""
"?_M_subtract@_Bit_iterator_base@_STL@@QBEHABU12@@Z","","0x002CAA80","29","Code/GameEngine/Source/GameClient/GUI/GUICallbacks/Menus/WOLQuickMatchMenu.cpp","matched",""
"?_M_upper_bound@?$_Rb_tree@HU?$pair@$$CBHVAsciiString@@@_STL@@U?$_Select1st@U?$pair@$$CBHVAsciiString@@@_STL@@@2@U?$less@H@2@V?$allocator@U?$pair@$$CBHVAsciiString@@@_STL@@@2@@_STL@@ABEPAU?$_Rb_tree_node@U?$pair@$$CBHVAsciiString@@@_STL@@@2@ABH@Z","","0x00222150","38","Code/GameEngine/Source/GameNetwork/GameSpy/PeerDefs.cpp","matched",""
"?_M_upper_bound@?$_Rb_tree@HU?$pair@$$CBHVBuddyInfo@@@_STL@@U?$_Select1st@U?$pair@$$CBHVBuddyInfo@@@_STL@@@2@U?$less@H@2@V?$allocator@U?$pair@$$CBHVBuddyInfo@@@_STL@@@2@@_STL@@ABEPAU?$_Rb_tree_node@U?$pair@$$CBHVBuddyInfo@@@_STL@@@2@ABH@Z","","0x00222110","38","Code/GameEngine/Source/GameClient/GUI/GUICallbacks/Menus/WOLBuddyOverlay.cpp","matched",""
"?_M_upper_bound@?$_Rb_tree@PAVGameWindow@@PAV1@U?$_Identity@PAVGameWindow@@@_STL@@U?$less@PAVGameWindow@@@3@V?$allocator@PAVGameWindow@@@3@@_STL@@ABEPAU?$_Rb_tree_node@PAVGameWindow@@@2@ABQAVGameWindow@@@Z","","0x0021B080","38","Code/GameEngine/Source/GameNetwork/GameSpy/Chat.cpp","matched",""
"?_M_upper_bound@?$_Rb_tree@VAsciiString@@V1@U?$_Identity@VAsciiString@@@_STL@@U?$less@VAsciiString@@@3@V?$allocator@VAsciiString@@@3@@_STL@@ABEPAU?$_Rb_tree_node@VAsciiString@@@2@ABVAsciiString@@@Z","","0x00018ADE","5","Code/Libraries/Source/WWVegas/WWLib/STLAsciiStringTreeBoundsThunk.cpp","matched","5-byte STL AsciiString tree upper-bound thunk converted to focused C++ source"
"?_Reallocate@MemoryPool@@YAPAXPAXIW4AllocType@1@@Z","0x00882B20","0x00882B20","115","Code/GameEngine/Source/Common/System/memory_pool.cpp","matched","reallocate pool block"
"?_Reset@DynamicIBAccessClass@@SAX_N@Z","","0x0091CD50","23","Code/Libraries/Source/WWVegas/WW3D2/dx8indexbuffer.cpp","matched",""
"?_Reset@DynamicVBAccessClass@@SAX_N@Z","","0x0091CD50","23","Code/Libraries/Source/WWVegas/WW3D2/dx8vertexbuffer.cpp","matched",""
"?_S_maskbit@?$_Base_bitset@$00@_STL@@SAKI@Z","","0x0006B4A0","15","Code/GameEngine/Source/GameClient/Drawable.cpp","matched",""
"?_S_maskbit@?$_Base_bitset@$01@_STL@@SAKI@Z","","0x000B2C90","15","Code/GameEngine/Source/GameClient/Drawable.cpp","matched",""
"?_S_maskbit@?$_Base_bitset@$02@_STL@@SAKI@Z","","0x000CCEA0","15","Code/GameEngine/Source/GameLogic/Object/Object.cpp","matched",""
"?_S_maskbit@?$_Base_bitset@$03@_STL@@SAKI@Z","","0x000A2360","15","Code/GameEngine/Source/GameClient/Drawable.cpp","matched",""
"?_Unchecked_set@?$bitset@$0CG@@_STL@@QAEAAV12@IH@Z","","0x00666C80","68","Code/GameEngine/Source/GameLogic/Object/WeaponSet.cpp","matched",""
"?_Unchecked_set@?$bitset@$0CN@@_STL@@QAEAAV12@I@Z","","0x000C4AD0","36","Code/GameEngine/Source/GameClient/MessageStream/SelectionXlat.cpp","matched",""
"?_Unchecked_set@?$bitset@$0CN@@_STL@@QAEAAV12@IH@Z","","0x000CEC90","68","Code/GameEngine/Source/GameLogic/Object/Create/GrantUpgradeCreate.cpp","matched",""
"?_Unchecked_set@?$bitset@$0ED@@_STL@@QAEAAV12@IH@Z","","0x000FD830","68","Code/GameEngine/Source/GameLogic/Object/Object.cpp","matched",""
"?_Unchecked_set@?$bitset@$0HE@@_STL@@QAEAAV12@I@Z","","0x000D0880","36","Code/GameEngine/Source/GameLogic/Object/Contain/GarrisonContain.cpp","matched",""
"?_Unchecked_set@?$bitset@$0HE@@_STL@@QAEAAV12@IH@Z","","0x000CCB80","68","Code/GameEngine/Source/GameClient/GUI/ControlBar/ControlBarObserver.cpp","matched",""
"?_Unchecked_set@?$bitset@$0HF@@_STL@@QAEAAV12@I@Z","","0x000C49F0","36","Code/GameEngine/Source/GameClient/Drawable.cpp","matched",""
"?_Unchecked_set@?$bitset@$0HF@@_STL@@QAEAAV12@IH@Z","","0x000CCB20","68","Code/GameEngine/Source/GameClient/Drawable.cpp","matched",""
"?_Unchecked_set@?$bitset@$0IA@@_STL@@QAEAAV12@IH@Z","","0x000CEC30","68","Code/GameEngine/Source/Common/System/Upgrade.cpp","matched",""
"?_Unchecked_set@?$bitset@$0N@@_STL@@QAEAAV12@I@Z","","0x00203400","21","Code/GameEngine/Source/GameLogic/Object/Behavior/PropagandaTowerBehavior.cpp","matched",""
"?_VerifyIntegrity@MemoryPool@@YAXXZ","0x00882D50","0x00882D50","180","Code/GameEngine/Source/Common/System/memory_pool.cpp","matched","verify pool integrity"
"?aabtri_check_axis@@YA_NXZ","","0x008E0220","424","Code/Libraries/Source/WWVegas/WWMath/colmathaabtri.cpp","matched",""
"?aabtri_check_basis_axis@@YA_NMMM@Z","","0x008E04E0","307","Code/Libraries/Source/WWVegas/WWMath/colmathaabtri.cpp","matched",""
"?aabtri_check_cross_axis@@YA_NMHM@Z","","0x008E03D0","267","Code/Libraries/Source/WWVegas/WWMath/colmathaabtri.cpp","matched",""
"?aabtri_check_normal_axis@@YA_NXZ","","0x008E0620","319","Code/Libraries/Source/WWVegas/WWMath/colmathaabtri.cpp","matched",""
"?aabtri_compute_contact_normal@@YAXAAVVector3@@@Z","","0x008E0760","1164","Code/Libraries/Source/WWVegas/WWMath/colmathaabtri.cpp","matched",""
"?aabtri_intersect_basis_axis@@YA_NAAVVector3@@MMM@Z","","0x008DF5E0","184","Code/Libraries/Source/WWVegas/WWMath/colmathaabtri.cpp","matched",""
"?aabtri_intersect_cross_axis@@YA_NAAVVector3@@MM@Z","","0x008DF540","155","Code/Libraries/Source/WWVegas/WWMath/colmathaabtri.cpp","matched",""
"?aabtri_intersect_normal_axis@@YA_NAAVVector3@@@Z","","0x008DF6A0","192","Code/Libraries/Source/WWVegas/WWMath/colmathaabtri.cpp","matched",""
"?aabtri_separation_test@@YA_NMMM@Z","","0x008E0100","285","Code/Libraries/Source/WWVegas/WWMath/colmathaabtri.cpp","matched",""
"?abs@@YAJJ@Z","","0x0005BB90","10","Code/Libraries/Source/WWVegas/WWLib/dib.cpp","matched",""
