function,source,size,candidate_rva,aligned_pct,class,first_diff,hint,votes
?insert_unique@?$_Rb_tree@VAsciiString@@U?$pair@$$CBVAsciiString@@VArchivedFileInfo@@@_STL@@U?$_Select1st@U?$pair@$$CBVAsciiString@@VArchivedFileInfo@@@_STL@@@3@U?$less@VAsciiString@@@3@V?$allocator@U?$pair@$$CBVAsciiString@@VArchivedFileInfo@@@_STL@@@3@@_STL@@QAE?AU?$_Rb_tree_iterator@U?$pair@$$CBVAsciiString@@VArchivedFileInfo@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBVAsciiString@@VArchivedFileInfo@@@_STL@@@2@@2@U32@ABU?$pair@$$CBVAsciiString@@VArchivedFileInfo@@@2@@Z,ArchiveFile.cpp,631,0x0064CBCF,40,structural,0,"shape ratio 47%, sizes 631->631",12
?buildFieldParse@CaveContainModuleData@@SAXAAVMultiIniFieldParse@@@Z,ModuleFactory.cpp,30,0x001FFB0F,40,structural,0,"shape ratio 43%, sizes 30->30",10
?buildFieldParse@TunnelContainModuleData@@SAXAAVMultiIniFieldParse@@@Z,ModuleFactory.cpp,30,0x001FFB0F,40,structural,0,"shape ratio 43%, sizes 30->30",10
?buildFieldParse@SupplyTruckAIUpdateModuleData@@SAXAAVMultiIniFieldParse@@@Z,ModuleFactory.cpp,30,0x00248EFF,40,structural,0,"shape ratio 35%, sizes 30->30",10
?buildFieldParse@DeliverPayloadAIUpdateModuleData@@SAXAAVMultiIniFieldParse@@@Z,ModuleFactory.cpp,30,0x00248EFF,40,structural,0,"shape ratio 35%, sizes 30->30",10
?buildFieldParse@HackInternetAIUpdateModuleData@@SAXAAVMultiIniFieldParse@@@Z,ModuleFactory.cpp,30,0x00248EFF,40,structural,0,"shape ratio 35%, sizes 30->30",10
?buildFieldParse@DeployStyleAIUpdateModuleData@@SAXAAVMultiIniFieldParse@@@Z,ModuleFactory.cpp,30,0x00248EFF,40,structural,0,"shape ratio 35%, sizes 30->30",10
?buildFieldParse@AssaultTransportAIUpdateModuleData@@SAXAAVMultiIniFieldParse@@@Z,ModuleFactory.cpp,30,0x00248EFF,40,structural,0,"shape ratio 35%, sizes 30->30",10
?buildFieldParse@RailroadBehaviorModuleData@@SAXAAVMultiIniFieldParse@@@Z,ModuleFactory.cpp,30,0x0077F75F,40,structural,0,"shape ratio 43%, sizes 30->30",5
?buildFieldParse@WorkerAIUpdateModuleData@@SAXAAVMultiIniFieldParse@@@Z,ModuleFactory.cpp,30,0x00248EFF,40,structural,0,"shape ratio 35%, sizes 30->30",10
?buildFieldParse@ConvertToCarBombCrateCollideModuleData@@SAXAAVMultiIniFieldParse@@@Z,ModuleFactory.cpp,30,0x0077F75F,40,structural,0,"shape ratio 43%, sizes 30->30",5
?buildFieldParse@MoneyCrateCollideModuleData@@SAXAAVMultiIniFieldParse@@@Z,ModuleFactory.cpp,30,0x0077F75F,40,structural,0,"shape ratio 43%, sizes 30->30",5
?buildFieldParse@SabotageCommandCenterCrateCollideModuleData@@SAXAAVMultiIniFieldParse@@@Z,ModuleFactory.cpp,30,0x0077F75F,40,structural,0,"shape ratio 43%, sizes 30->30",5
?buildFieldParse@SabotageFakeBuildingCrateCollideModuleData@@SAXAAVMultiIniFieldParse@@@Z,ModuleFactory.cpp,30,0x0077F75F,40,structural,0,"shape ratio 43%, sizes 30->30",5
?buildFieldParse@SabotageInternetCenterCrateCollideModuleData@@SAXAAVMultiIniFieldParse@@@Z,ModuleFactory.cpp,30,0x0077F75F,40,structural,0,"shape ratio 43%, sizes 30->30",5
?buildFieldParse@SabotageMilitaryFactoryCrateCollideModuleData@@SAXAAVMultiIniFieldParse@@@Z,ModuleFactory.cpp,30,0x0077F75F,40,structural,0,"shape ratio 43%, sizes 30->30",5
?buildFieldParse@SabotagePowerPlantCrateCollideModuleData@@SAXAAVMultiIniFieldParse@@@Z,ModuleFactory.cpp,30,0x0077F75F,40,structural,0,"shape ratio 43%, sizes 30->30",5
?buildFieldParse@SabotageSuperweaponCrateCollideModuleData@@SAXAAVMultiIniFieldParse@@@Z,ModuleFactory.cpp,30,0x0077F75F,40,structural,0,"shape ratio 43%, sizes 30->30",5
?buildFieldParse@SabotageSupplyCenterCrateCollideModuleData@@SAXAAVMultiIniFieldParse@@@Z,ModuleFactory.cpp,30,0x0077F75F,40,structural,0,"shape ratio 43%, sizes 30->30",5
?buildFieldParse@SabotageSupplyDropzoneCrateCollideModuleData@@SAXAAVMultiIniFieldParse@@@Z,ModuleFactory.cpp,30,0x0077F75F,40,structural,0,"shape ratio 43%, sizes 30->30",5
?buildFieldParse@SalvageCrateCollideModuleData@@SAXAAVMultiIniFieldParse@@@Z,ModuleFactory.cpp,30,0x0077F75F,40,structural,0,"shape ratio 43%, sizes 30->30",5
?buildFieldParse@UnitCrateCollideModuleData@@SAXAAVMultiIniFieldParse@@@Z,ModuleFactory.cpp,30,0x0077F75F,40,structural,0,"shape ratio 43%, sizes 30->30",5
?buildFieldParse@VeterancyCrateCollideModuleData@@SAXAAVMultiIniFieldParse@@@Z,ModuleFactory.cpp,30,0x0077F75F,40,structural,0,"shape ratio 43%, sizes 30->30",5
?buildFieldParse@StructureBodyModuleData@@SAXAAVMultiIniFieldParse@@@Z,ModuleFactory.cpp,30,0x00248EFF,40,structural,0,"shape ratio 35%, sizes 30->30",10
?buildFieldParse@GarrisonContainModuleData@@SAXAAVMultiIniFieldParse@@@Z,ModuleFactory.cpp,30,0x001FFB0F,40,structural,0,"shape ratio 43%, sizes 30->30",10
??1?$_Rb_tree@VAsciiString@@U?$pair@$$CBVAsciiString@@VAudioEventRTS@@@_STL@@U?$_Select1st@U?$pair@$$CBVAsciiString@@VAudioEventRTS@@@_STL@@@3@U?$less@VAsciiString@@@3@V?$allocator@U?$pair@$$CBVAsciiString@@VAudioEventRTS@@@_STL@@@3@@_STL@@QAE@XZ,ThingTemplate.cpp,125,0x00143BFF,40,structural,0,"shape ratio 79%, sizes 125->125",6
??1?$_Rb_tree@VAsciiString@@U?$pair@$$CBVAsciiString@@PBVFXList@@@_STL@@U?$_Select1st@U?$pair@$$CBVAsciiString@@PBVFXList@@@_STL@@@3@U?$less@VAsciiString@@@3@V?$allocator@U?$pair@$$CBVAsciiString@@PBVFXList@@@_STL@@@3@@_STL@@QAE@XZ,ThingTemplate.cpp,125,0x00143BFF,40,structural,0,"shape ratio 79%, sizes 125->125",6
?grabWindowPointers@@YAXXZ,Diplomacy.cpp,668,0x005058D3,40,structural,0,"shape ratio 1%, sizes 668->668",30
?DiplomacySystem@@YA?AW4WindowMsgHandledType@@PAVGameWindow@@III@Z,Diplomacy.cpp,438,0x004C42CF,40,structural,0,"shape ratio 52%, sizes 438->438",60
??1?$_Rb_tree@HHU?$_Identity@H@_STL@@U?$less@H@2@V?$allocator@H@2@@_STL@@QAE@XZ,LanGameOptionsMenu.cpp,125,0x00075FFF,40,structural,0,"shape ratio 79%, sizes 125->125",6
?SaveLoadMenuSystem@@YA?AW4WindowMsgHandledType@@PAVGameWindow@@III@Z,PopupSaveLoad.cpp,1408,0x004DFF5C,40,structural,0,"shape ratio 3%, sizes 1408->1408",65
?ReplayMenuShutdown@@YAXPAVWindowLayout@@PAX@Z,ReplayMenu.cpp,88,0x0057FA59,40,structural,0,"shape ratio 17%, sizes 88->88",5
?displayChallengeWinLoss@@YAXPBVImage@@VUnicodeString@@1@Z,ScoreScreen.cpp,328,0x005098B7,40,structural,0,"shape ratio 7%, sizes 328->328",25
?hideWindows@@YAXH@Z,ScoreScreen.cpp,1079,0x004CAAD5,40,structural,0,"shape ratio 1%, sizes 1079->1079",20
?initInternetMultiPlayer@@YAXXZ,ScoreScreen.cpp,325,0x004E8B7F,40,structural,0,"shape ratio 38%, sizes 325->325",40
?SinglePlayerMenuSystem@@YA?AW4WindowMsgHandledType@@PAVGameWindow@@III@Z,SinglePlayerMenu.cpp,432,0x004E98EA,40,structural,0,"shape ratio 43%, sizes 432->432",30
?saveQuickMatchOptions@@YAXXZ,WOLQuickMatchMenu.cpp,659,0x005063E3,40,structural,0,"shape ratio 24%, sizes 659->659",35
?displayCantBuildMessage@InGameUI@@UAEXW4LegalBuildCode@@@Z,InGameUI.cpp,256,0x00C6BD28,40,structural,0,"shape ratio 8%, sizes 256->256",15
?parseMetaMap@MetaMap@@SAXPAVINI@@@Z,MetaEvent.cpp,109,0x004278C9,40,structural,0,"shape ratio 26%, sizes 109->109",10
?buildFieldParse@FlightDeckBehaviorModuleData@@SAXAAVMultiIniFieldParse@@@Z,FlightDeckBehavior.cpp,30,0x00248EFF,40,structural,0,"shape ratio 35%, sizes 30->30",10
?buildFieldParse@JetSlowDeathBehaviorModuleData@@SAXAAVMultiIniFieldParse@@@Z,JetSlowDeathBehavior.cpp,30,0x001FFB0F,40,structural,0,"shape ratio 43%, sizes 30->30",10
?buildFieldParse@HelixContainModuleData@@SAXAAVMultiIniFieldParse@@@Z,HelixContain.cpp,30,0x0077F75F,40,structural,0,"shape ratio 43%, sizes 30->30",5
??0HelixContain@@QAE@PAVThing@@PBVModuleData@@@Z,HelixContain.cpp,102,0x0024B6EF,40,structural,0,"shape ratio 62%, sizes 102->102",5
??0CreateModule@@QAE@PAVThing@@PBVModuleData@@@Z,CreateModule.cpp,71,0x0077F1BF,40,structural,0,"shape ratio 34%, sizes 71->71",5
?buildFieldParse@BaikonurLaunchPowerModuleData@@SAXAAVMultiIniFieldParse@@@Z,BaikonurLaunchPower.cpp,30,0x0077F75F,40,structural,0,"shape ratio 43%, sizes 30->30",5
?buildFieldParse@CashHackSpecialPowerModuleData@@SAXAAVMultiIniFieldParse@@@Z,CashHackSpecialPower.cpp,30,0x0077F75F,40,structural,0,"shape ratio 43%, sizes 30->30",5
?buildFieldParse@OCLSpecialPowerModuleData@@SAXAAVMultiIniFieldParse@@@Z,OCLSpecialPower.cpp,30,0x0077F75F,40,structural,0,"shape ratio 43%, sizes 30->30",5
?buildFieldParse@DozerAIUpdateModuleData@@SAXAAVMultiIniFieldParse@@@Z,DozerAIUpdate.cpp,30,0x00248EFF,40,structural,0,"shape ratio 35%, sizes 30->30",10
?buildFieldParse@JetAIUpdateModuleData@@SAXAAVMultiIniFieldParse@@@Z,JetAIUpdate.cpp,30,0x00248EFF,40,structural,0,"shape ratio 35%, sizes 30->30",10
?buildFieldParse@RailedTransportDockUpdateModuleData@@SAXAAVMultiIniFieldParse@@@Z,RailedTransportDockUpdate.cpp,30,0x0077F75F,40,structural,0,"shape ratio 43%, sizes 30->30",5
?buildFieldParse@RepairDockUpdateModuleData@@SAXAAVMultiIniFieldParse@@@Z,RepairDockUpdate.cpp,30,0x0077F75F,40,structural,0,"shape ratio 43%, sizes 30->30",5
?buildFieldParse@SupplyWarehouseDockUpdateModuleData@@SAXAAVMultiIniFieldParse@@@Z,SupplyWarehouseDockUpdate.cpp,30,0x0077F75F,40,structural,0,"shape ratio 43%, sizes 30->30",5
?buildFieldParse@HelicopterSlowDeathBehaviorModuleData@@SAXAAVMultiIniFieldParse@@@Z,HelicopterSlowDeathUpdate.cpp,30,0x001FFB0F,40,structural,0,"shape ratio 43%, sizes 30->30",10
??1SpectreGunshipUpdate@@MAE@XZ,SpectreGunshipUpdate.cpp,185,0x006952EF,40,structural,0,"shape ratio 22%, sizes 185->185",15
??0ScriptActions@@QAE@XZ,ScriptActions.cpp,143,0x009EB960,40,structural,21,"shape ratio 47%, sizes 143->127",5
?turnOnScreen@DisconnectManager@@IAEXPAVConnectionManager@@@Z,DisconnectManager.cpp,84,0x0066BFD9,40,structural,0,"shape ratio 32%, sizes 84->84",10
??1?$_Rb_tree@V?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@_STL@@U?$pair@$$CBV?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@_STL@@H@2@U?$_Select1st@U?$pair@$$CBV?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@_STL@@H@_STL@@@2@U?$less@V?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@_STL@@@2@V?$allocator@U?$pair@$$CBV?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@_STL@@H@_STL@@@2@@_STL@@QAE@XZ,PeerThread.cpp,125,0x0064C28F,40,structural,0,"shape ratio 79%, sizes 125->125",6
?GetMessageTypeString@@YA?AVAsciiString@@I@Z,lanapi.cpp,440,0x009DA737,40,structural,0,"shape ratio 16%, sizes 440->440",5
?buildFieldParse@W3DOverlordAircraftDrawModuleData@@SAXAAVMultiIniFieldParse@@@Z,W3DOverlordAircraftDraw.cpp,30,0x0077F75F,40,structural,0,"shape ratio 43%, sizes 30->30",5
?buildFieldParse@W3DSupplyDrawModuleData@@SAXAAVMultiIniFieldParse@@@Z,W3DSupplyDraw.cpp,30,0x0077F75F,40,structural,0,"shape ratio 43%, sizes 30->30",5
?buildFieldParse@W3DTankDrawModuleData@@SAXAAVMultiIniFieldParse@@@Z,W3DTankDraw.cpp,30,0x0077F75F,40,structural,0,"shape ratio 43%, sizes 30->30",5
?buildFieldParse@W3DTankTruckDrawModuleData@@SAXAAVMultiIniFieldParse@@@Z,W3DTankTruckDraw.cpp,30,0x0077F75F,40,structural,0,"shape ratio 43%, sizes 30->30",5
?buildFieldParse@W3DTruckDrawModuleData@@SAXAAVMultiIniFieldParse@@@Z,W3DTruckDraw.cpp,30,0x0077F75F,40,structural,0,"shape ratio 43%, sizes 30->30",5
?createVideoBuffer@W3DDisplay@@UAEPAVVideoBuffer@@XZ,W3DDisplay.cpp,220,0x0093B264,40,structural,0,"shape ratio 43%, sizes 220->220",6
?endRenderToTexture@W3DShaderManager@@SAPAUIDirect3DTexture8@@XZ,W3DShaderManager.cpp,122,0x007E204F,40,structural,0,"shape ratio 42%, sizes 122->122",30
?Set_Vertex_Buffer@DX8Wrapper@@SAXABVDynamicVBAccessClass@@@Z,dxwrapper.cpp,201,0x0090450F,40,structural,0,"shape ratio 35%, sizes 201->201",15
?ParticleBufferClass_force_Render_Line_SimpleDynVec@@YAXXZ,part_buf.cpp,456,0x00C6E245,40,structural,0,"shape ratio 2%, sizes 456->456",10
??1SimpleSceneClass@@UAE@XZ,scene.cpp,125,0x00943ECF,40,structural,0,"shape ratio 19%, sizes 125->125",10
?Render@WW3D@@SA?AW4WW3DErrorType@@PAVSceneClass@@PAVCameraClass@@_N2ABVVector3@@@Z,ww3d.cpp,873,0x008FE3C0,40,structural,26,"shape ratio 38%, sizes 873->879",50
??1TagBlockHandle@@QAE@XZ,tagblock.cpp,60,0x00C71513,40,structural,0,"shape ratio 24%, sizes 60->60",5
??1DefinitionClass@@UAE@XZ,twiddler.cpp,80,0x009DB81D,40,structural,0,"shape ratio 9%, sizes 80->80",5
??1ShdDX8RendererNodeClass@@UAE@XZ,shdrenderer.cpp,247,0x00C714C0,40,structural,0,"shape ratio 12%, sizes 247->40",5
??1?$pair@$$CBVAsciiString@@VArchivedDirectoryInfo@@@_STL@@QAE@XZ,ArchiveFileSystem.cpp,76,0x009CA89F,39,structural,0,"shape ratio 47%, sizes 76->76",10
??1CDDrive@@UAE@XZ,CDManager.cpp,86,0x009D14FF,39,structural,0,"shape ratio 45%, sizes 86->86",10
?populateSideInfo@@YAXVUnicodeString@@PAUScoreGather@@HH@Z,ScoreScreen.cpp,1543,0x004E5F41,39,structural,0,"shape ratio 2%, sizes 1543->1543",30
?ScoreScreenInit@@YAXPAVWindowLayout@@PAX@Z,ScoreScreen.cpp,2361,0x004E309D,39,structural,0,"shape ratio 1%, sizes 2361->2361",60
?isInfoShown@@YA_NXZ,WOLQuickMatchMenu.cpp,153,0x0079CE7A,39,structural,0,"shape ratio 16%, sizes 153->153",5
?resetMap@@YAXXZ,MapUtil.cpp,162,0x00C43FF9,39,structural,0,"shape ratio 24%, sizes 162->162",15
??1MetaMapRec@@MAE@XZ,MetaEvent.cpp,86,0x009D14FF,39,structural,0,"shape ratio 45%, sizes 86->86",10
??1Image@@MAE@XZ,Image.cpp,86,0x009D14FF,39,structural,0,"shape ratio 45%, sizes 86->86",10
?releaseCellInfos@PathfindCellInfo@@SAXXZ,AIPathfind.cpp,61,0x00C71512,39,structural,0,"shape ratio 19%, sizes 61->61",5
??1JetSlowDeathBehaviorModuleData@@UAE@XZ,JetSlowDeathBehavior.cpp,79,0x001FFF4F,39,structural,0,"shape ratio 47%, sizes 79->79",10
??0TechBuildingBehavior@@QAE@PAVThing@@PBVModuleData@@@Z,TechBuildingBehavior.cpp,128,0x0036A7CE,39,structural,0,"shape ratio 14%, sizes 128->128",5
??0BodyModule@@QAE@PAVThing@@PBVModuleData@@@Z,ActiveBody.cpp,74,0x0077F1BF,39,structural,0,"shape ratio 33%, sizes 74->74",5
?parseRiderInfo@RiderChangeContainModuleData@@SAXPAVINI@@PAX1PBX@Z,RiderChangeContain.cpp,134,0x0088041D,39,structural,0,"shape ratio 22%, sizes 134->134",10
?doQuickVictory@ScriptActions@@IAEXXZ,ScriptActions.cpp,53,0x00396C59,39,structural,0,"shape ratio 16%, sizes 53->53",5
?updateBuddyStatus@@YAXW4GameSpyBuddyStatus@@HV?$basic_string@DV?$char_traits@D@_STL@@V?$allocator@D@2@@_STL@@@Z,PeerThread.cpp,512,0x00646AB0,39,structural,0,"shape ratio 44%, sizes 512->512",10
?readRunAheadMetricsMessage@NetPacket@@KAPAVNetCommandMsg@@PAEAAH@Z,NetPacket.cpp,134,0x0067919F,39,structural,0,"shape ratio 61%, sizes 134->134",6
??1W3DTruckDraw@@MAE@XZ,W3DTruckDraw.cpp,125,0x00781518,39,structural,0,"shape ratio 29%, sizes 125->125",10
??1DX8MeshRendererClass@@QAE@XZ,dx8renderer.cpp,122,0x00949D00,39,structural,22,"shape ratio 62%, sizes 122->164",10
?Get_DX8_Texture_Stage_State_Value_Name@DX8Wrapper@@SAXAAVStringClass@@KI@Z,dxwrapper.cpp,412,0x00906FAD,39,structural,0,"shape ratio 39%, sizes 412->412",25
??1HLodDefClass@@QAE@XZ,hlod.cpp,74,0x0097D7FF,39,structural,0,"shape ratio 38%, sizes 74->74",5
?Apply_Render_State@@YAXAAURenderStateStruct@@@Z,sortingrenderer.cpp,1337,0x009F2480,39,structural,0,"shape ratio 2%, sizes 1337->1337",5
??0AddInfoStruct@MixFileFactoryClass@@QAE@XZ,mixfile.cpp,114,0x0091CC52,39,structural,0,"shape ratio 27%, sizes 114->114",10
?Convert_To_ARGB@Vector3@@QBEKXZ,vector3.cpp,66,0x000DA979,39,structural,0,"shape ratio 11%, sizes 66->66",15
??0FilenameParameterClass@@QAE@PAVStringClass@@@Z,parameter.cpp,187,0x00940610,39,structural,22,"shape ratio 42%, sizes 187->342",10
?parseAudioSettingsDefinition@INI@@SAXPAV1@@Z,GameAudio.cpp,272,0x0081D7FE,38,structural,0,"shape ratio 19%, sizes 272->272",5
??1?$hashtable@U?$pair@$$CBW4NameKeyType@@VDamageFX@@@_STL@@W4NameKeyType@@U?$hash@W4NameKeyType@@@rts@@U?$_Select1st@U?$pair@$$CBW4NameKeyType@@VDamageFX@@@_STL@@@2@U?$equal_to@W4NameKeyType@@@5@V?$allocator@U?$pair@$$CBW4NameKeyType@@VDamageFX@@@_STL@@@2@@_STL@@QAE@XZ,DamageFX.cpp,75,0x000678BB,38,structural,0,"shape ratio 26%, sizes 75->75",5
??1?$hash_map@W4NameKeyType@@VDamageFX@@U?$hash@W4NameKeyType@@@rts@@U?$equal_to@W4NameKeyType@@@4@V?$allocator@U?$pair@$$CBW4NameKeyType@@VDamageFX@@@_STL@@@_STL@@@_STL@@QAE@XZ,DamageFX.cpp,75,0x000678BB,38,structural,0,"shape ratio 26%, sizes 75->75",5
?tryUnderAttackEvent@Radar@@QAEXPBVObject@@@Z,Radar.cpp,713,0x000FE662,38,structural,0,"shape ratio 2%, sizes 713->713",20
??0GameStateMap@@QAE@XZ,GameStateMap.cpp,84,0x009F271E,38,structural,0,"shape ratio 17%, sizes 84->84",5
?init@Eva@@UAEXXZ,Eva.cpp,134,0x005BB8AF,38,structural,0,"shape ratio 27%, sizes 134->134",10
?init@ChallengeGenerals@@QAEXXZ,ChallengeGenerals.cpp,134,0x005BB8AF,38,structural,0,"shape ratio 27%, sizes 134->134",10
?CreditsMenuShutdown@@YAXPAVWindowLayout@@PAX@Z,CreditsMenu.cpp,93,0x0051D02F,38,structural,0,"shape ratio 20%, sizes 93->93",5
?shutdownComplete@@YAXPAVWindowLayout@@@Z,LanGameOptionsMenu.cpp,128,0x006898E6,38,structural,0,"shape ratio 22%, sizes 128->128",5
?LanGameOptionsMenuInit@@YAXPAVWindowLayout@@PAX@Z,LanGameOptionsMenu.cpp,1063,0x004F55FB,38,structural,0,"shape ratio 1%, sizes 1063->1063",20
?MainMenuInput@@YA?AW4WindowMsgHandledType@@PAVGameWindow@@III@Z,MainMenu.cpp,371,0x00C6BB03,38,structural,0,"shape ratio 3%, sizes 371->371",10
?PopupCommunicatorInit@@YAXPAVWindowLayout@@PAX@Z,PopupCommunicator.cpp,258,0x005050E4,38,structural,0,"shape ratio 18%, sizes 258->258",10
?SaveLoadMenuShutdown@@YAXPAVWindowLayout@@PAX@Z,PopupSaveLoad.cpp,88,0x007EAAD2,38,structural,0,"shape ratio 19%, sizes 88->88",5
?ReplayMenuSystem@@YA?AW4WindowMsgHandledType@@PAVGameWindow@@III@Z,ReplayMenu.cpp,1247,0x004E0A6B,38,structural,0,"shape ratio 10%, sizes 1247->1247",35
?SkirmishMapSelectMenuSystem@@YA?AW4WindowMsgHandledType@@PAVGameWindow@@III@Z,SkirmishMapSelectMenu.cpp,1290,0x004D0947,38,structural,0,"shape ratio 2%, sizes 1290->1290",65
?parseInit@@YA_NPAD0IPAVWindowLayoutInfo@@@Z,GameWindowManagerScript.cpp,84,0x0048764A,38,structural,0,"shape ratio 32%, sizes 84->84",10
?createControlBar@InGameUI@@IAEXXZ,InGameUI.cpp,54,0x0079CD8E,38,structural,0,"shape ratio 22%, sizes 54->54",5
?init@Anim2DCollection@@UAEXXZ,Anim2D.cpp,134,0x005BB8AF,38,structural,0,"shape ratio 27%, sizes 134->134",10
?setGoalTeam@AIStateMachine@@QAEXPBVTeam@@@Z,AIStates.cpp,113,0x002B7B22,38,structural,0,"shape ratio 63%, sizes 113->113",6
?setGoalAIGroup@AIStateMachine@@QAEXPBVAIGroup@@@Z,AIStates.cpp,113,0x002B7B22,38,structural,0,"shape ratio 63%, sizes 113->113",6
??0OCU_MiddleBase@@QAE@PAVThing@@PBVModuleData@@@Z,ObjectCreationUpgradeCtorThunk.cpp,76,0x0036CE9F,38,structural,0,"shape ratio 30%, sizes 76->76",5
??0SpawnUnitBehaviorBase@@QAE@PAVThing@@PBVModuleData@@@Z,SpawnUnitBehaviorCtorThunk.cpp,76,0x0036CE9F,38,structural,0,"shape ratio 30%, sizes 76->76",5
?startMove@Locomotor@@QAEXXZ,Locomotor.cpp,42,0x009C0AA9,38,structural,0,"shape ratio 7%, sizes 42->42",5
?makeAWallOutOfThisTrain@RailroadBehavior@@QAEX_N@Z,RailroadGuideAIUpdate.cpp,204,0x005971A9,38,structural,0,"shape ratio 19%, sizes 204->204",10
??1BoneFXUpdate@@MAE@XZ,BoneFXUpdate.cpp,161,0x0028912C,38,structural,0,"shape ratio 14%, sizes 161->161",5
??1ParticleUplinkCannonUpdate@@MAE@XZ,ParticleUplinkCannonUpdate.cpp,168,0x00258723,38,structural,0,"shape ratio 22%, sizes 168->168",20
??0PowerPlantUpdate@@QAE@PAVThing@@PBVModuleData@@@Z,PowerPlantUpdate.cpp,132,0x0036A7CA,38,structural,1,"shape ratio 18%, sizes 132->132",5
?makeAssistanceRequest@@YAXPAVObject@@PAX@Z,Weapon.cpp,218,0x005971AC,38,structural,0,"shape ratio 26%, sizes 218->218",10
?initConditionTemplates@ScriptEngine@@QAEXXZ,script_conditions.cpp,19131,0x003307DF,38,structural,0,"shape ratio 0%, sizes 19131->19131",4195
??0GameSpyStagingRoom@@QAE@XZ,StagingRoomGameInfo.cpp,209,0x0063859F,38,structural,0,"shape ratio 41%, sizes 209->209",10
?QRAddErrorCallback@@YAXPAXW4qr2_error_t@@PAD0@Z,PeerThread.cpp,108,0x00646D7F,38,structural,0,"shape ratio 25%, sizes 108->108",10
?gameStartedCallback@@YAXPAXIPBD0@Z,PeerThread.cpp,108,0x00646D7F,38,structural,0,"shape ratio 25%, sizes 108->108",10
?GSMessageBoxOkCancel@@YAXVUnicodeString@@0P6AXXZ1@Z,GameSpyOverlay.cpp,222,0x0053B1C1,38,structural,0,"shape ratio 28%, sizes 222->222",15
?GSMessageBoxYesNo@@YAXVUnicodeString@@0P6AXXZ1@Z,GameSpyOverlay.cpp,222,0x0053B1C1,38,structural,0,"shape ratio 28%, sizes 222->222",15
?addAckBothCommand@NetPacket@@IAE_NPAVNetCommandRef@@@Z,NetPacket.cpp,42,0x00680292,38,structural,0,"shape ratio 45%, sizes 42->42",10
?addAckStage1Command@NetPacket@@IAE_NPAVNetCommandRef@@@Z,NetPacket.cpp,42,0x006802D2,38,structural,0,"shape ratio 45%, sizes 42->42",10
?addAckStage2Command@NetPacket@@IAE_NPAVNetCommandRef@@@Z,NetPacket.cpp,42,0x00680312,38,structural,0,"shape ratio 45%, sizes 42->42",10
?init@WebBrowser@@UAEXXZ,WebBrowser.cpp,141,0x005BB8A8,38,structural,0,"shape ratio 27%, sizes 141->141",10
??1W3DRadar@@UAE@XZ,W3DRadar.cpp,102,0x006C17ED,38,structural,0,"shape ratio 19%, sizes 102->102",5
?W3DGadgetProgressBarImageDrawA@@YAXPAVGameWindow@@PAVWinInstanceData@@@Z,W3DProgressBar.cpp,204,0x0079351F,38,structural,0,"shape ratio 80%, sizes 204->204",19
?setRedrawMode@W3DMouse@@UAEXW4RedrawMode@Mouse@@@Z,W3DMouse.cpp,364,0x00701C23,38,structural,0,"shape ratio 37%, sizes 364->364",15
?set@TerrainShader8Stage@@EAEHH@Z,W3DShaderManager.cpp,1366,0x006D48F9,38,structural,0,"shape ratio 2%, sizes 1366->1366",215
?Render@AABoxRenderObjClass@@UAEXAAVRenderInfoClass@@@Z,boxrobj.cpp,294,0x0095798E,38,structural,0,"shape ratio 37%, sizes 294->294",5
??1MeshGeometryClass@@UAE@XZ,meshgeometry.cpp,99,0x00927881,38,structural,0,"shape ratio 32%, sizes 99->99",10
?Set_Visible@RingRenderObjClass@@UAEXH@Z,ringobj.cpp,26,0x0097EA44,38,structural,0,"shape ratio 40%, sizes 26->26",5
?Set_Visible@SphereRenderObjClass@@UAEXH@Z,sphereobj.cpp,26,0x0097EA44,38,structural,0,"shape ratio 40%, sizes 26->26",5
?Load_Uncompressed_Mipmap@TextureLoadTaskClass@@MAE_NXZ,textureloader.cpp,999,0x00C5566B,38,structural,0,"shape ratio 2%, sizes 999->31",10
?LogBegin@Debug@@SAAAV1@PBD@Z,debug_debug.cpp,248,0x0088B9FE,38,structural,0,"shape ratio 20%, sizes 248->248",5
?Stop@ThreadClass@@QAEXI@Z,thread.cpp,181,0x009DB68B,38,structural,0,"shape ratio 58%, sizes 181->181",10
?Init@ShdRendererClass@@SAXXZ,shdrenderer.cpp,96,0x00C71515,38,structural,0,"shape ratio 18%, sizes 96->96",5
?getObjectMemoryPool@State@@EAEPAVMemoryPool@@XZ,StateMachine.cpp,24,0x00AFDA69,37,structural,0,"shape ratio 14%, sizes 24->24",5
??1FileSystem@@UAE@XZ,FileSystem.cpp,82,0x0057F84C,37,structural,0,"shape ratio 28%, sizes 82->82",10
?parseGeometryHeight@GeometryInfo@@SAXPAVINI@@PAX1PBX@Z,Geometry.cpp,32,0x0087F243,37,structural,0,"shape ratio 35%, sizes 32->32",10
