function,source,size,candidate_rva,aligned_pct,class,first_diff,hint,votes
?_M_new_node@?$hashtable@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@VAsciiString@@U?$hash@VAsciiString@@@rts@@U?$_Select1st@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@@2@U?$equal_to@VAsciiString@@@5@V?$allocator@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@@2@@_STL@@AAEPAU?$_Hashtable_node@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@@2@ABU?$pair@$$CBVAsciiString@@PBVCommandButton@@@2@@Z,gamelogic.cpp,62,,0,absent,-1,no plausible placement,0
?_M_delete_node@?$hashtable@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@VAsciiString@@U?$hash@VAsciiString@@@rts@@U?$_Select1st@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@@2@U?$equal_to@VAsciiString@@@5@V?$allocator@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@@2@@_STL@@AAEXPAU?$_Hashtable_node@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@@2@@Z,gamelogic.cpp,33,,0,absent,-1,no plausible placement,1
??$__uninitialized_copy@PAPAVObject@@PAPAV1@@_STL@@YAPAPAVObject@@PAPAV1@00ABU__true_type@0@@Z,gamelogic.cpp,41,,0,absent,-1,no plausible placement,3
?processDestroyList@GameLogic@@AAEXXZ,gamelogic.cpp,309,,0,absent,-1,no plausible placement,0
??0?$list@PAVObject@@V?$allocator@PAVObject@@@_STL@@@_STL@@QAE@ABV?$allocator@PAVObject@@@1@@Z,gamelogic.cpp,33,,0,absent,-1,no plausible placement,1
?clear@?$map@HIU?$less@H@_STL@@V?$allocator@U?$pair@$$CBHI@_STL@@@2@@_STL@@QAEXXZ,gamelogic.cpp,51,,0,absent,-1,no plausible placement,3
??1?$_Rb_tree@HU?$pair@$$CBHI@_STL@@U?$_Select1st@U?$pair@$$CBHI@_STL@@@2@U?$less@H@2@V?$allocator@U?$pair@$$CBHI@_STL@@@2@@_STL@@QAE@XZ,gamelogic.cpp,125,,0,absent,-1,no plausible placement,3
?insert@?$list@PAVObject@@V?$allocator@PAVObject@@@_STL@@@_STL@@QAE?AU?$_List_iterator@PAVObject@@U?$_Nonconst_traits@PAVObject@@@_STL@@@2@U32@ABQAVObject@@@Z,gamelogic.cpp,38,,0,absent,-1,no plausible placement,2
?begin@?$hashtable@U?$pair@$$CBVAsciiString@@W4BuildableStatus@@@_STL@@VAsciiString@@U?$hash@VAsciiString@@@rts@@U?$_Select1st@U?$pair@$$CBVAsciiString@@W4BuildableStatus@@@_STL@@@2@U?$equal_to@VAsciiString@@@5@V?$allocator@U?$pair@$$CBVAsciiString@@W4BuildableStatus@@@_STL@@@2@@_STL@@QAE?AU?$_Ht_iterator@U?$pair@$$CBVAsciiString@@W4BuildableStatus@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBVAsciiString@@W4BuildableStatus@@@_STL@@@2@VAsciiString@@U?$hash@VAsciiString@@@rts@@U?$_Select1st@U?$pair@$$CBVAsciiString@@W4BuildableStatus@@@_STL@@@2@U?$equal_to@VAsciiString@@@6@V?$allocator@U?$pair@$$CBVAsciiString@@W4BuildableStatus@@@_STL@@@2@@2@XZ,gamelogic.cpp,78,,0,absent,-1,no plausible placement,4
?begin@?$hashtable@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@VAsciiString@@U?$hash@VAsciiString@@@rts@@U?$_Select1st@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@@2@U?$equal_to@VAsciiString@@@5@V?$allocator@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@@2@@_STL@@QAE?AU?$_Ht_iterator@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@@2@VAsciiString@@U?$hash@VAsciiString@@@rts@@U?$_Select1st@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@@2@U?$equal_to@VAsciiString@@@6@V?$allocator@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@@2@@2@XZ,gamelogic.cpp,78,,0,absent,-1,no plausible placement,4
??0?$_Rb_tree@HU?$pair@$$CBHI@_STL@@U?$_Select1st@U?$pair@$$CBHI@_STL@@@2@U?$less@H@2@V?$allocator@U?$pair@$$CBHI@_STL@@@2@@_STL@@QAE@ABU?$less@H@1@ABV?$allocator@U?$pair@$$CBHI@_STL@@@1@@Z,gamelogic.cpp,57,,0,absent,-1,no plausible placement,4
?erase@?$vector@PAVObject@@V?$allocator@PAVObject@@@_STL@@@_STL@@QAEPAPAVObject@@PAPAV3@0@Z,gamelogic.cpp,59,,0,absent,-1,no plausible placement,4
?erase@?$vector@PAVUpdateModule@@V?$allocator@PAVUpdateModule@@@_STL@@@_STL@@QAEPAPAVUpdateModule@@PAPAV3@0@Z,gamelogic.cpp,59,,0,absent,-1,no plausible placement,4
?insert@?$list@UObjectTOCEntry@GameLogic@@V?$allocator@UObjectTOCEntry@GameLogic@@@_STL@@@_STL@@QAE?AU?$_List_iterator@UObjectTOCEntry@GameLogic@@U?$_Nonconst_traits@UObjectTOCEntry@GameLogic@@@_STL@@@2@U32@ABUObjectTOCEntry@GameLogic@@@Z,gamelogic.cpp,38,,0,absent,-1,no plausible placement,2
?clear@?$hashtable@U?$pair@$$CBVAsciiString@@W4BuildableStatus@@@_STL@@VAsciiString@@U?$hash@VAsciiString@@@rts@@U?$_Select1st@U?$pair@$$CBVAsciiString@@W4BuildableStatus@@@_STL@@@2@U?$equal_to@VAsciiString@@@5@V?$allocator@U?$pair@$$CBVAsciiString@@W4BuildableStatus@@@_STL@@@2@@_STL@@QAEXXZ,gamelogic.cpp,96,,0,absent,-1,no plausible placement,0
?_M_next_size@?$hashtable@U?$pair@$$CBVAsciiString@@W4BuildableStatus@@@_STL@@VAsciiString@@U?$hash@VAsciiString@@@rts@@U?$_Select1st@U?$pair@$$CBVAsciiString@@W4BuildableStatus@@@_STL@@@2@U?$equal_to@VAsciiString@@@5@V?$allocator@U?$pair@$$CBVAsciiString@@W4BuildableStatus@@@_STL@@@2@@_STL@@ABEII@Z,gamelogic.cpp,48,,0,absent,-1,no plausible placement,0
?clear@?$hashtable@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@VAsciiString@@U?$hash@VAsciiString@@@rts@@U?$_Select1st@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@@2@U?$equal_to@VAsciiString@@@5@V?$allocator@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@@2@@_STL@@QAEXXZ,gamelogic.cpp,96,,0,absent,-1,no plausible placement,0
?_M_next_size@?$hashtable@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@VAsciiString@@U?$hash@VAsciiString@@@rts@@U?$_Select1st@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@@2@U?$equal_to@VAsciiString@@@5@V?$allocator@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@@2@@_STL@@ABEII@Z,gamelogic.cpp,48,,0,absent,-1,no plausible placement,0
?_M_insert_overflow@?$vector@PAVObject@@V?$allocator@PAVObject@@@_STL@@@_STL@@IAEXPAPAVObject@@ABQAV3@ABU__true_type@2@I_N@Z,gamelogic.cpp,230,,0,absent,-1,no plausible placement,0
?processCommandList@GameLogic@@QAEXPAVCommandList@@@Z,gamelogic.cpp,233,,0,absent,-1,no plausible placement,0
?findBuildableStatusOverride@GameLogic@@QBE_NPBVThingTemplate@@AAW4BuildableStatus@@@Z,gamelogic.cpp,43,,0,absent,-1,no plausible placement,2
?findControlBarOverride@GameLogic@@QBE_NABVAsciiString@@HAAPBVCommandButton@@@Z,gamelogic.cpp,266,,0,absent,-1,no plausible placement,2
?push_back@?$list@PAVObject@@V?$allocator@PAVObject@@@_STL@@@_STL@@QAEXABQAVObject@@@Z,gamelogic.cpp,30,,0,absent,-1,no plausible placement,1
??1?$hashtable@U?$pair@$$CBVAsciiString@@W4BuildableStatus@@@_STL@@VAsciiString@@U?$hash@VAsciiString@@@rts@@U?$_Select1st@U?$pair@$$CBVAsciiString@@W4BuildableStatus@@@_STL@@@2@U?$equal_to@VAsciiString@@@5@V?$allocator@U?$pair@$$CBVAsciiString@@W4BuildableStatus@@@_STL@@@2@@_STL@@QAE@XZ,gamelogic.cpp,75,,0,absent,-1,no plausible placement,1
??1?$hashtable@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@VAsciiString@@U?$hash@VAsciiString@@@rts@@U?$_Select1st@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@@2@U?$equal_to@VAsciiString@@@5@V?$allocator@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@@2@@_STL@@QAE@XZ,gamelogic.cpp,75,,0,absent,-1,no plausible placement,1
??0?$map@HIU?$less@H@_STL@@V?$allocator@U?$pair@$$CBHI@_STL@@@2@@_STL@@QAE@XZ,gamelogic.cpp,55,,0,absent,-1,no plausible placement,3
?clear@?$vector@PAVObject@@V?$allocator@PAVObject@@@_STL@@@_STL@@QAEXXZ,gamelogic.cpp,42,,0,absent,-1,no plausible placement,3
?clear@?$vector@PAVUpdateModule@@V?$allocator@PAVUpdateModule@@@_STL@@@_STL@@QAEXXZ,gamelogic.cpp,42,,0,absent,-1,no plausible placement,3
??0?$list@UObjectTOCEntry@GameLogic@@V?$allocator@UObjectTOCEntry@GameLogic@@@_STL@@@_STL@@QAE@ABV?$allocator@UObjectTOCEntry@GameLogic@@@1@@Z,gamelogic.cpp,33,,0,absent,-1,no plausible placement,1
?push_back@?$list@UObjectTOCEntry@GameLogic@@V?$allocator@UObjectTOCEntry@GameLogic@@@_STL@@@_STL@@QAEXABUObjectTOCEntry@GameLogic@@@Z,gamelogic.cpp,30,,0,absent,-1,no plausible placement,1
?_M_insert_overflow@?$vector@PAVUpdateModule@@V?$allocator@PAVUpdateModule@@@_STL@@@_STL@@IAEXPAPAVUpdateModule@@ABQAV3@ABU__true_type@2@I_N@Z,gamelogic.cpp,230,,0,absent,-1,no plausible placement,0
?_M_insert_overflow@?$vector@HV?$allocator@H@_STL@@@_STL@@IAEXPAHABHABU__true_type@2@I_N@Z,gamelogic.cpp,230,,0,absent,-1,no plausible placement,0
?_M_initialize_buckets@?$hashtable@U?$pair@$$CBVAsciiString@@W4BuildableStatus@@@_STL@@VAsciiString@@U?$hash@VAsciiString@@@rts@@U?$_Select1st@U?$pair@$$CBVAsciiString@@W4BuildableStatus@@@_STL@@@2@U?$equal_to@VAsciiString@@@5@V?$allocator@U?$pair@$$CBVAsciiString@@W4BuildableStatus@@@_STL@@@2@@_STL@@AAEXI@Z,gamelogic.cpp,105,,0,absent,-1,no plausible placement,0
?_M_initialize_buckets@?$hashtable@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@VAsciiString@@U?$hash@VAsciiString@@@rts@@U?$_Select1st@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@@2@U?$equal_to@VAsciiString@@@5@V?$allocator@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@@2@@_STL@@AAEXI@Z,gamelogic.cpp,105,,0,absent,-1,no plausible placement,0
?_M_insert@?$hashtable@U?$pair@$$CBVAsciiString@@W4BuildableStatus@@@_STL@@VAsciiString@@U?$hash@VAsciiString@@@rts@@U?$_Select1st@U?$pair@$$CBVAsciiString@@W4BuildableStatus@@@_STL@@@2@U?$equal_to@VAsciiString@@@5@V?$allocator@U?$pair@$$CBVAsciiString@@W4BuildableStatus@@@_STL@@@2@@_STL@@QAEAAU?$pair@$$CBVAsciiString@@W4BuildableStatus@@@2@ABU32@@Z,gamelogic.cpp,81,,0,absent,-1,no plausible placement,1
?_M_insert@?$hashtable@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@VAsciiString@@U?$hash@VAsciiString@@@rts@@U?$_Select1st@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@@2@U?$equal_to@VAsciiString@@@5@V?$allocator@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@@2@@_STL@@QAEAAU?$pair@$$CBVAsciiString@@PBVCommandButton@@@2@ABU32@@Z,gamelogic.cpp,81,,0,absent,-1,no plausible placement,1
??1?$hash_map@VAsciiString@@W4BuildableStatus@@U?$hash@VAsciiString@@@rts@@U?$equal_to@VAsciiString@@@4@V?$allocator@U?$pair@$$CBVAsciiString@@W4BuildableStatus@@@_STL@@@_STL@@@_STL@@QAE@XZ,gamelogic.cpp,75,,0,absent,-1,no plausible placement,1
??1?$hash_map@VAsciiString@@PBVCommandButton@@U?$hash@VAsciiString@@@rts@@U?$equal_to@VAsciiString@@@4@V?$allocator@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@@_STL@@@_STL@@QAE@XZ,gamelogic.cpp,75,,0,absent,-1,no plausible placement,1
?setDefaults@GameLogic@@AAEX_N@Z,gamelogic.cpp,141,,0,absent,-1,no plausible placement,0
?addTOCEntry@GameLogic@@AAEXVAsciiString@@G@Z,gamelogic.cpp,200,,0,absent,-1,no plausible placement,0
?xferObjectTOC@GameLogic@@AAEXPAVXfer@@@Z,gamelogic.cpp,566,,0,absent,-1,no plausible placement,0
?prepareLogicForObjectLoad@GameLogic@@AAEXXZ,gamelogic.cpp,202,,0,absent,-1,no plausible placement,1
??A?$hash_map@VAsciiString@@W4BuildableStatus@@U?$hash@VAsciiString@@@rts@@U?$equal_to@VAsciiString@@@4@V?$allocator@U?$pair@$$CBVAsciiString@@W4BuildableStatus@@@_STL@@@_STL@@@_STL@@QAEAAW4BuildableStatus@@ABVAsciiString@@@Z,gamelogic.cpp,182,,0,absent,-1,no plausible placement,2
??A?$hash_map@VAsciiString@@PBVCommandButton@@U?$hash@VAsciiString@@@rts@@U?$equal_to@VAsciiString@@@4@V?$allocator@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@@_STL@@@_STL@@QAEAAPBVCommandButton@@ABVAsciiString@@@Z,gamelogic.cpp,182,,0,absent,-1,no plausible placement,2
?push_back@?$vector@PAVUpdateModule@@V?$allocator@PAVUpdateModule@@@_STL@@@_STL@@QAEXABQAVUpdateModule@@@Z,gamelogic.cpp,50,,0,absent,-1,no plausible placement,4
?push_back@?$vector@HV?$allocator@H@_STL@@@_STL@@QAEXABH@Z,gamelogic.cpp,50,,0,absent,-1,no plausible placement,4
??0?$hashtable@U?$pair@$$CBVAsciiString@@W4BuildableStatus@@@_STL@@VAsciiString@@U?$hash@VAsciiString@@@rts@@U?$_Select1st@U?$pair@$$CBVAsciiString@@W4BuildableStatus@@@_STL@@@2@U?$equal_to@VAsciiString@@@5@V?$allocator@U?$pair@$$CBVAsciiString@@W4BuildableStatus@@@_STL@@@2@@_STL@@QAE@IABU?$hash@VAsciiString@@@rts@@ABU?$equal_to@VAsciiString@@@3@ABV?$allocator@U?$pair@$$CBVAsciiString@@W4BuildableStatus@@@_STL@@@1@@Z,gamelogic.cpp,97,,0,absent,-1,no plausible placement,1
??0?$hashtable@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@VAsciiString@@U?$hash@VAsciiString@@@rts@@U?$_Select1st@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@@2@U?$equal_to@VAsciiString@@@5@V?$allocator@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@@2@@_STL@@QAE@IABU?$hash@VAsciiString@@@rts@@ABU?$equal_to@VAsciiString@@@3@ABV?$allocator@U?$pair@$$CBVAsciiString@@PBVCommandButton@@@_STL@@@1@@Z,gamelogic.cpp,97,,0,absent,-1,no plausible placement,1
?pushSleepyUpdate@GameLogic@@AAEXPAVUpdateModule@@@Z,gamelogic.cpp,99,,0,absent,-1,no plausible placement,0
?setBuildableStatusOverride@GameLogic@@QAEXPBVThingTemplate@@W4BuildableStatus@@@Z,gamelogic.cpp,29,,0,absent,-1,no plausible placement,1
?setControlBarOverride@GameLogic@@QAEXABVAsciiString@@HPBVCommandButton@@@Z,gamelogic.cpp,227,,0,absent,-1,no plausible placement,2
?loadPostProcess@GameLogic@@MAEXXZ,gamelogic.cpp,410,,0,absent,-1,no plausible placement,0
?resize@?$vector@PAVObject@@V?$allocator@PAVObject@@@_STL@@@_STL@@QAEXIABQAVObject@@@Z,gamelogic.cpp,88,,0,absent,-1,no plausible placement,4
?addObjectToLookupTable@GameLogic@@QAEXPAVObject@@@Z,gamelogic.cpp,149,,0,absent,-1,no plausible placement,0
?registerObject@GameLogic@@QAEXPAVObject@@@Z,gamelogic.cpp,157,,0,absent,-1,no plausible placement,0
??8@YA_NABVUnicodeString@@0@Z,gamelogicdispatch.cpp,70,,0,absent,-1,no plausible placement,1
?init@ViewLocation@@QAEXMMMMMM@Z,gamelogicdispatch.cpp,48,,0,absent,-1,no plausible placement,0
??R?$less@H@_STL@@QBE_NABH0@Z,gamelogicdispatch.cpp,24,,0,absent,-1,no plausible placement,2
?_M_lower_bound@?$_Rb_tree@HU?$pair@$$CBHI@_STL@@U?$_Select1st@U?$pair@$$CBHI@_STL@@@2@U?$less@H@2@V?$allocator@U?$pair@$$CBHI@_STL@@@2@@_STL@@ABEPAU?$_Rb_tree_node@U?$pair@$$CBHI@_STL@@@2@ABH@Z,gamelogicdispatch.cpp,38,,0,absent,-1,no plausible placement,3
?lower_bound@?$_Rb_tree@HU?$pair@$$CBHI@_STL@@U?$_Select1st@U?$pair@$$CBHI@_STL@@@2@U?$less@H@2@V?$allocator@U?$pair@$$CBHI@_STL@@@2@@_STL@@QAE?AU?$_Rb_tree_iterator@U?$pair@$$CBHI@_STL@@U?$_Nonconst_traits@U?$pair@$$CBHI@_STL@@@2@@2@ABH@Z,gamelogicdispatch.cpp,44,,0,absent,-1,no plausible placement,4
?_M_insert@?$_Rb_tree@HU?$pair@$$CBHI@_STL@@U?$_Select1st@U?$pair@$$CBHI@_STL@@@2@U?$less@H@2@V?$allocator@U?$pair@$$CBHI@_STL@@@2@@_STL@@AAE?AU?$_Rb_tree_iterator@U?$pair@$$CBHI@_STL@@U?$_Nonconst_traits@U?$pair@$$CBHI@_STL@@@2@@2@PAU_Rb_tree_node_base@2@0ABU?$pair@$$CBHI@2@0@Z,gamelogicdispatch.cpp,154,,0,absent,-1,no plausible placement,2
?lower_bound@?$map@HIU?$less@H@_STL@@V?$allocator@U?$pair@$$CBHI@_STL@@@2@@_STL@@QAE?AU?$_Rb_tree_iterator@U?$pair@$$CBHI@_STL@@U?$_Nonconst_traits@U?$pair@$$CBHI@_STL@@@2@@2@ABH@Z,gamelogicdispatch.cpp,44,,0,absent,-1,no plausible placement,4
?insert@?$map@HIU?$less@H@_STL@@V?$allocator@U?$pair@$$CBHI@_STL@@@2@@_STL@@QAE?AU?$_Rb_tree_iterator@U?$pair@$$CBHI@_STL@@U?$_Nonconst_traits@U?$pair@$$CBHI@_STL@@@2@@2@U32@ABU?$pair@$$CBHI@2@@Z,gamelogicdispatch.cpp,31,,0,absent,-1,no plausible placement,2
?aiExit@AICommandInterface@@QAEXPAVObject@@W4CommandSourceType@@@Z,gamelogicdispatch.cpp,126,,0,absent,-1,no plausible placement,1
??1GameMessageParser@@MAE@XZ,gamemessageparser.cpp,122,,0,absent,-1,no plausible placement,1
??4GameResultsResponse@@QAEAAV0@ABV0@@Z,gameresultsthread.cpp,36,,0,absent,-1,no plausible placement,2
??0GameResultsRequest@@QAE@XZ,gameresultsthread.cpp,70,,0,absent,-1,no plausible placement,0
??1GameResultsRequest@@QAE@XZ,gameresultsthread.cpp,78,,0,absent,-1,no plausible placement,1
??0?$_Deque_iterator@VGameResultsRequest@@U?$_Nonconst_traits@VGameResultsRequest@@@_STL@@@_STL@@QAE@ABU01@@Z,gameresultsthread.cpp,35,,0,absent,-1,no plausible placement,3
??0?$_Deque_iterator@VGameResultsResponse@@U?$_Nonconst_traits@VGameResultsResponse@@@_STL@@@_STL@@QAE@ABU01@@Z,gameresultsthread.cpp,35,,0,absent,-1,no plausible placement,3
??0GameResultsRequest@@QAE@ABV0@@Z,gameresultsthread.cpp,91,,0,absent,-1,no plausible placement,0
??0GameResultsResponse@@QAE@ABV0@@Z,gameresultsthread.cpp,36,,0,absent,-1,no plausible placement,2
?allocate@?$allocator@PAVGameResultsRequest@@@_STL@@QBEPAPAVGameResultsRequest@@IPBX@Z,gameresultsthread.cpp,29,,0,absent,-1,no plausible placement,1
?allocate@?$allocator@VGameResultsRequest@@@_STL@@QBEPAVGameResultsRequest@@IPBX@Z,gameresultsthread.cpp,29,,0,absent,-1,no plausible placement,1
?allocate@?$allocator@PAVGameResultsResponse@@@_STL@@QBEPAPAVGameResultsResponse@@IPBX@Z,gameresultsthread.cpp,29,,0,absent,-1,no plausible placement,1
?allocate@?$allocator@VGameResultsResponse@@@_STL@@QBEPAVGameResultsResponse@@IPBX@Z,gameresultsthread.cpp,29,,0,absent,-1,no plausible placement,1
??$__copy_ptrs@PAPAVGameResultsRequest@@PAPAV1@@_STL@@YAPAPAVGameResultsRequest@@PAPAV1@00ABU__true_type@0@@Z,gameresultsthread.cpp,41,,0,absent,-1,no plausible placement,3
??$__copy_backward_ptrs@PAPAVGameResultsRequest@@PAPAV1@@_STL@@YAPAPAVGameResultsRequest@@PAPAV1@00ABU__true_type@0@@Z,gameresultsthread.cpp,38,,0,absent,-1,no plausible placement,3
??$__copy_ptrs@PAPAVGameResultsResponse@@PAPAV1@@_STL@@YAPAPAVGameResultsResponse@@PAPAV1@00ABU__true_type@0@@Z,gameresultsthread.cpp,41,,0,absent,-1,no plausible placement,3
??$__copy_backward_ptrs@PAPAVGameResultsResponse@@PAPAV1@@_STL@@YAPAPAVGameResultsResponse@@PAPAV1@00ABU__true_type@0@@Z,gameresultsthread.cpp,38,,0,absent,-1,no plausible placement,3
??$_Construct@VGameResultsResponse@@V1@@_STL@@YAXPAVGameResultsResponse@@ABV1@@Z,gameresultsthread.cpp,88,,0,absent,-1,no plausible placement,2
?allocate@?$_STLP_alloc_proxy@PAPAVGameResultsRequest@@PAV1@V?$allocator@PAVGameResultsRequest@@@_STL@@@_STL@@QAEPAPAVGameResultsRequest@@I@Z,gameresultsthread.cpp,29,,0,absent,-1,no plausible placement,1
?allocate@?$_STLP_alloc_proxy@IVGameResultsRequest@@V?$allocator@VGameResultsRequest@@@_STL@@@_STL@@QAEPAVGameResultsRequest@@I@Z,gameresultsthread.cpp,29,,0,absent,-1,no plausible placement,1
?allocate@?$_STLP_alloc_proxy@PAPAVGameResultsResponse@@PAV1@V?$allocator@PAVGameResultsResponse@@@_STL@@@_STL@@QAEPAPAVGameResultsResponse@@I@Z,gameresultsthread.cpp,29,,0,absent,-1,no plausible placement,1
?allocate@?$_STLP_alloc_proxy@IVGameResultsResponse@@V?$allocator@VGameResultsResponse@@@_STL@@@_STL@@QAEPAVGameResultsResponse@@I@Z,gameresultsthread.cpp,29,,0,absent,-1,no plausible placement,1
?_M_destroy_nodes@?$_Deque_base@VGameResultsResponse@@V?$allocator@VGameResultsResponse@@@_STL@@@_STL@@IAEXPAPAVGameResultsResponse@@0@Z,gameresultsthread.cpp,49,,0,absent,-1,no plausible placement,0
??$__copy_aux@PAPAVGameResultsRequest@@PAPAV1@@_STL@@YAPAPAVGameResultsRequest@@PAPAV1@00ABU__true_type@0@@Z,gameresultsthread.cpp,41,,0,absent,-1,no plausible placement,3
??$__copy_backward_aux@PAPAVGameResultsRequest@@PAPAV1@@_STL@@YAPAPAVGameResultsRequest@@PAPAV1@00ABU__true_type@0@@Z,gameresultsthread.cpp,38,,0,absent,-1,no plausible placement,3
??$__copy_aux@PAPAVGameResultsResponse@@PAPAV1@@_STL@@YAPAPAVGameResultsResponse@@PAPAV1@00ABU__true_type@0@@Z,gameresultsthread.cpp,41,,0,absent,-1,no plausible placement,3
??$__copy_backward_aux@PAPAVGameResultsResponse@@PAPAV1@@_STL@@YAPAPAVGameResultsResponse@@PAPAV1@00ABU__true_type@0@@Z,gameresultsthread.cpp,38,,0,absent,-1,no plausible placement,3
??1?$_Deque_base@VGameResultsRequest@@V?$allocator@VGameResultsRequest@@@_STL@@@_STL@@QAE@XZ,gameresultsthread.cpp,54,,0,absent,-1,no plausible placement,0
??1?$_Deque_base@VGameResultsResponse@@V?$allocator@VGameResultsResponse@@@_STL@@@_STL@@QAE@XZ,gameresultsthread.cpp,54,,0,absent,-1,no plausible placement,0
??$copy@PAPAVGameResultsRequest@@PAPAV1@@_STL@@YAPAPAVGameResultsRequest@@PAPAV1@00@Z,gameresultsthread.cpp,41,,0,absent,-1,no plausible placement,3
??$copy_backward@PAPAVGameResultsRequest@@PAPAV1@@_STL@@YAPAPAVGameResultsRequest@@PAPAV1@00@Z,gameresultsthread.cpp,38,,0,absent,-1,no plausible placement,3
??$copy@PAPAVGameResultsResponse@@PAPAV1@@_STL@@YAPAPAVGameResultsResponse@@PAPAV1@00@Z,gameresultsthread.cpp,41,,0,absent,-1,no plausible placement,3
??$copy_backward@PAPAVGameResultsResponse@@PAPAV1@@_STL@@YAPAPAVGameResultsResponse@@PAPAV1@00@Z,gameresultsthread.cpp,38,,0,absent,-1,no plausible placement,3
?_M_reallocate_map@?$deque@VGameResultsRequest@@V?$allocator@VGameResultsRequest@@@_STL@@@_STL@@IAEXI_N@Z,gameresultsthread.cpp,326,,0,absent,-1,no plausible placement,4
?_M_reallocate_map@?$deque@VGameResultsResponse@@V?$allocator@VGameResultsResponse@@@_STL@@@_STL@@IAEXI_N@Z,gameresultsthread.cpp,330,,0,absent,-1,no plausible placement,4
?_M_reserve_map_at_back@?$deque@VGameResultsRequest@@V?$allocator@VGameResultsRequest@@@_STL@@@_STL@@IAEXI@Z,gameresultsthread.cpp,38,,0,absent,-1,no plausible placement,3
?_M_reserve_map_at_back@?$deque@VGameResultsResponse@@V?$allocator@VGameResultsResponse@@@_STL@@@_STL@@IAEXI@Z,gameresultsthread.cpp,38,,0,absent,-1,no plausible placement,3
??0?$deque@VGameResultsRequest@@V?$allocator@VGameResultsRequest@@@_STL@@@_STL@@QAE@ABV?$allocator@VGameResultsRequest@@@1@@Z,gameresultsthread.cpp,46,,0,absent,-1,no plausible placement,3
??0?$deque@VGameResultsResponse@@V?$allocator@VGameResultsResponse@@@_STL@@@_STL@@QAE@ABV?$allocator@VGameResultsResponse@@@1@@Z,gameresultsthread.cpp,46,,0,absent,-1,no plausible placement,3
??0?$queue@VGameResultsRequest@@V?$deque@VGameResultsRequest@@V?$allocator@VGameResultsRequest@@@_STL@@@_STL@@@_STL@@QAE@XZ,gameresultsthread.cpp,44,,0,absent,-1,no plausible placement,3
??0?$queue@VGameResultsResponse@@V?$deque@VGameResultsResponse@@V?$allocator@VGameResultsResponse@@@_STL@@@_STL@@@_STL@@QAE@XZ,gameresultsthread.cpp,44,,0,absent,-1,no plausible placement,3
?ClearGSMessageBoxes@@YAXXZ,gamespyoverlay.cpp,70,,0,absent,-1,no plausible placement,0
?GameSpyCloseOverlay@@YAXW4GSOverlayType@@@Z,gamespyoverlay.cpp,120,,0,absent,-1,no plausible placement,0
??1AvailableGameInfo@@QAE@XZ,gamestate.cpp,103,,0,absent,-1,no plausible placement,2
??1SnapshotBlock@GameState@@QAE@XZ,gamestate.cpp,41,,0,absent,-1,no plausible placement,1
?findHighFileNumber@@YAXVAsciiString@@PAX@Z,gamestate.cpp,553,,0,absent,-1,no plausible placement,0
?getSaveDirectory@GameState@@QBE?AVAsciiString@@XZ,gamestate.cpp,169,,0,absent,-1,no plausible placement,1
